listing_id,date_clean,days_since_launch,weeks_since_launch,status,final_model,final_storage,battery_clean,prompt_grade,grade,price,title,url,description
221130952,2025-10-31,749,108,판매완료,Plus,128.0,,B,Unknown,500000,iPhone 15 plus 128gb Black팝니다,https://web.joongna.com/product/221130952,
221332609,2025-10-31,749,108,판매완료,Pro,512.0,,B,Unknown,830000,아이폰15프로 512gb 블랙티타늄 자급제,https://web.joongna.com/product/221332609,
221324866,2025-10-31,749,108,판매완료,Pro,256.0,,B,Unknown,820000,아이폰15 프로 내추럴티타늄 256gb,https://web.joongna.com/product/221324866,
220512851,2025-10-31,749,108,판매완료,Pro,128.0,,B,Unknown,800000,아이폰15프로 128G 256G 무잔상 상태굿 ^^,https://web.joongna.com/product/220512851,
220791082,2025-10-31,749,108,판매완료,Pro,512.0,,B,Unknown,950000,아이폰15프로 512기가 블랙 팝니다,https://web.joongna.com/product/220791082,
220559472,2025-10-31,749,108,판매완료,Pro,256.0,,B,Unknown,1050000,아이폰 15 프로 맥스 256g(자급제) 팝니다.,https://web.joongna.com/product/220559472,
220685837,2025-10-31,749,108,판매완료,Pro,256.0,,B,Unknown,750000,아이폰 15 프로 256 블랙 애케플 미국판,https://web.joongna.com/product/220685837,
221308272,2025-10-31,749,108,판매완료,Pro,256.0,,B,Unknown,950000,아이폰 15프로 신품급 256기가 화이트,https://web.joongna.com/product/221308272,
220807884,2025-10-31,749,108,판매완료,Pro Max,256.0,,B,Unknown,1035000,아이폰 15 Pro Max 화이트 256GB+애플케어,https://web.joongna.com/product/220807884,
221033606,2025-10-31,749,108,판매완료,Normal,256.0,,B,Unknown,500000,아이폰15 블랙 256기가,https://web.joongna.com/product/221033606,
221221725,2025-10-31,749,108,판매완료,Pro Max,1024.0,,A,A (Like New),1350000,아이폰15프로맥스 1테라 (1TB) 리퍼 미사용 풀박스,https://web.joongna.com/product/221221725,
220958369,2025-10-31,749,108,판매완료,Normal,256.0,,B,Unknown,590000,아이폰15 256GB 블랙 풀박스,https://web.joongna.com/product/220958369,
221083972,2025-10-31,749,108,판매완료,Normal,128.0,,A,A (Like New),540000,아이폰 15 128기가 S급,https://web.joongna.com/product/221083972,
221114857,2025-10-30,748,107,판매완료,Pro,128.0,,B,Unknown,750000,아이폰15프로 128기가 화이트,https://web.joongna.com/product/221114857,
221058077,2025-10-30,748,107,판매완료,Pro,128.0,,B,Unknown,800000,아이폰15프로 화이트티타늄 128GB,https://web.joongna.com/product/221058077,
221293649,2025-10-30,748,107,판매완료,Pro,128.0,,B,Unknown,600000,아이폰 15프로 128GB,https://web.joongna.com/product/221293649,
221290218,2025-10-30,748,107,판매완료,Normal,256.0,,B,Unknown,590000,(5519)아이폰15 256 판매,https://web.joongna.com/product/221290218,
218278193,2025-10-30,748,107,예약중,Normal,256.0,,A,Unknown,560000,아이폰15 블랙 256GB 58만원 가성비폰 판매해요~,https://web.joongna.com/product/218278193,"안녕하세요
저희 상상모바일은 중고폰 전문 업체입니다.
등록된 모든 제품 사진은 실사이며 꼼꼼하게 확인 후
구매해 주시면 감사하겠습니다.

제품 안내

아이폰15 256GB
(제품번호-53648) - 문의시 제품번호 알려주시면 빠르게 안내 가능합니다.

등급 : A-급
판매가격 : 580,000원
색상 : 블랙
3사 및 알뜰폰 호환 가능
배터리성능 : 78%

액정 기스없이 깨끗하나 테두리 사용감 조금씩 있습니다.

거래 방법 
직거래, 택배거래(CJ대한통운+4000원), 퀵 거래(고객 부담) 등
모든 거래 가능하며 언제든지 문의 주세요!
늦은 시간 또는 퇴근 이후에는 다소 답변이 느릴 수 있습니다.

직거래 위치
구의역 도보 5분 거리
영업시간 : 오전 10시부터 오후 7시까지 (12시~13시 점심 및 휴게시간)

제품 구매 또는 문의는
[010-8363-0737] 부재시 문자 주세요."
217961691,2025-10-30,748,107,판매완료,Normal,256.0,,B,Unknown,570000,아이폰15 블랙 256GB 58만원 가성비폰 판매해요~,https://web.joongna.com/product/217961691,
221287281,2025-10-30,748,107,판매완료,Pro,512.0,,B,Unknown,899000,(8844)아이폰15프로 512 판매,https://web.joongna.com/product/221287281,
221284858,2025-10-30,748,107,판매완료,Normal,256.0,,B,Unknown,850000,아이폰 15 256GB 새제품 [자급제],https://web.joongna.com/product/221284858,
220804844,2025-10-30,748,107,판매완료,Pro Max,256.0,,B,Unknown,930000,아이폰 15 Pro Max 256G 블루 티타늄 팝니다,https://web.joongna.com/product/220804844,
220351793,2025-10-30,748,107,판매완료,Normal,256.0,,B,Unknown,590000,[대전중고폰] 366683 아이폰15 핑크 256G,https://web.joongna.com/product/220351793,
220358597,2025-10-30,748,107,판매완료,Pro,128.0,,B,Unknown,700000,아이폰15프로 128gb 카메라무음(북미판) + 애플케어,https://web.joongna.com/product/220358597,
221283502,2025-10-30,748,107,판매완료,Pro,512.0,,B,Unknown,850000,아이폰 15프로 512기가,https://web.joongna.com/product/221283502,
220848442,2025-10-30,748,107,판매완료,Pro,128.0,,A,A (Like New),880000,아이폰15 프로 128GB 블랙 (미국 판/리퍼미사용),https://web.joongna.com/product/220848442,
221282171,2025-10-30,748,107,판매완료,Normal,512.0,,A,A (Like New),650000,아이폰 15 일반 512 g 케이블미사용,https://web.joongna.com/product/221282171,
221277248,2025-10-30,748,107,판매완료,Pro Max,256.0,,B,Unknown,900000,아이폰15프로맥스256Gb,https://web.joongna.com/product/221277248,
220805695,2025-10-30,748,107,판매완료,Pro,512.0,,B,Unknown,1050000,아이폰 15 프로 맥스 512GB 미국 구매,https://web.joongna.com/product/220805695,
221217926,2025-10-30,748,107,판매완료,Normal,256.0,,B,Unknown,510000,아이폰15 핑크 256GB,https://web.joongna.com/product/221217926,
221273410,2025-10-30,748,107,판매완료,Pro,512.0,,B,Unknown,850000,아이폰15프로 자급제 화이트 512GB 팝니다,https://web.joongna.com/product/221273410,
221235872,2025-10-30,748,107,판매완료,Pro Max,512.0,,B,Unknown,1200000,아이폰 15프로맥스 512 화이트,https://web.joongna.com/product/221235872,
221085673,2025-10-30,748,107,판매완료,Pro,128.0,,B,Unknown,725000,아이폰 15 Pro 128GB 블랙,https://web.joongna.com/product/221085673,
221270333,2025-10-30,748,107,판매완료,Pro,256.0,,B,Unknown,830000,아이폰 15프로 256g 티타늄 블랙,https://web.joongna.com/product/221270333,
221187803,2025-10-30,748,107,판매완료,Pro,128.0,,B,Unknown,700000,아이폰15 프로 128gb 화이트,https://web.joongna.com/product/221187803,
221232027,2025-10-30,748,107,판매완료,Pro,1024.0,,A,Unknown,1200000,아이폰 15 프로 맥스 1tb 네츄럴티타늄 리퍼,https://web.joongna.com/product/221232027,
221150227,2025-10-30,748,107,판매완료,Pro,256.0,,B,Unknown,650000,아이폰15프로 네츄럴 티타늄 256gb,https://web.joongna.com/product/221150227,
221264080,2025-10-30,748,107,판매완료,Normal,128.0,,B,Unknown,480000,아이폰 15 블랙-128,https://web.joongna.com/product/221264080,
220520353,2025-10-29,747,107,판매완료,Pro Max,256.0,,B,Unknown,920000,아이폰15프로맥스 네추럴티타늄 256,https://web.joongna.com/product/220520353,
221253906,2025-10-29,747,107,판매완료,Normal,512.0,,A,Unknown,800000,아이폰15 그린 새리퍼폰 512기가 (애케플11/7까지,https://web.joongna.com/product/221253906,
221249676,2025-10-29,747,107,판매완료,Pro,512.0,,B,Unknown,860000,(7950)아이폰15프로 512 깨끗한기기 판매,https://web.joongna.com/product/221249676,
221241080,2025-10-29,747,107,판매완료,Pro,256.0,,A,Unknown,1050000,아이폰 15 프로 맥스 256GB 블랙 티타늄 (리퍼 새상품),https://web.joongna.com/product/221241080,
221240121,2025-10-29,747,107,판매완료,Pro,256.0,,B,Unknown,820000,(7600)아이폰15프로 256 판매,https://web.joongna.com/product/221240121,
221169613,2025-10-29,747,107,판매완료,Pro Max,,,B,Unknown,490000,아이폰15프로맥스,https://web.joongna.com/product/221169613,
221161568,2025-10-29,747,107,판매완료,Pro,256.0,,B,Unknown,760000,아이폰 15 pro 256gb,https://web.joongna.com/product/221161568,
220749932,2025-10-29,747,107,판매완료,Pro,128.0,,B,Unknown,690000,아이폰 15PRO 128GB 판매합니다,https://web.joongna.com/product/220749932,
220858703,2025-10-29,747,107,판매완료,Normal,128.0,,B,Unknown,525000,아이폰 15 핑크 128,https://web.joongna.com/product/220858703,
220939751,2025-10-29,747,107,판매완료,Pro,1024.0,,B,Unknown,1200000,[판매] 아이폰15PRO / 1TB / 티타늄블루,https://web.joongna.com/product/220939751,
220703614,2025-10-29,747,107,판매완료,Normal,128.0,,B,Unknown,500000,아이폰 15 핑크 128gb,https://web.joongna.com/product/220703614,
221231030,2025-10-29,747,107,판매완료,Pro Max,256.0,,B,Unknown,900000,아이폰 15프로맥스 내추럴티타늄 256,https://web.joongna.com/product/221231030,
221229767,2025-10-29,747,107,판매완료,Plus,128.0,,B,Unknown,600000,아이폰15 플러스 128GB 핑크 자급제 공기계,https://web.joongna.com/product/221229767,
221229273,2025-10-29,747,107,판매완료,Plus,256.0,,B,Unknown,650000,아이폰 15플러스 256G 핑크 판매합니다,https://web.joongna.com/product/221229273,
221228013,2025-10-29,747,107,판매완료,Normal,256.0,,B,Unknown,550000,아이폰 15 256기가,https://web.joongna.com/product/221228013,
221225720,2025-10-28,746,107,판매완료,Pro Max,256.0,,A,A (Like New),1100000,[대전]아이폰15 프로맥스 256기가 리퍼 미사용,https://web.joongna.com/product/221225720,
221223220,2025-10-28,746,107,판매완료,Plus,,,B,Unknown,550000,아이폰 15 플러스 12GB 블랙,https://web.joongna.com/product/221223220,
220938923,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,740000,아이폰 15프로 256 화이트,https://web.joongna.com/product/220938923,
221123607,2025-10-28,746,107,판매완료,Pro Max,512.0,,B,Unknown,1050000,아이폰 15프로맥스 512(자급제)+애플케어 팝니다,https://web.joongna.com/product/221123607,
221017500,2025-10-28,746,107,판매완료,Pro,128.0,,B,Unknown,700000,아이폰15프로 128 화이트티타늄,https://web.joongna.com/product/221017500,
220214483,2025-10-28,746,107,예약중,Pro,256.0,,A,Unknown,950000,아이폰 15 프로 맥스 256 화이트 새상품 판매합니다,https://web.joongna.com/product/220214483,"아이폰 15 pro max 256gb 화이트 입니다.
리퍼 받은 후 바로 박스에 넣어 미사용입니다.
당연히 배터리 사이클 0 입니다.

서울 잠실,서울숲 직거래 가능합니다!
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
221214185,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,850000,아이폰15프로 256GB 네츄럴티타늄 새상품급팝니다,https://web.joongna.com/product/221214185,
221212938,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,800000,아이폰 15프로 256,https://web.joongna.com/product/221212938,
221210742,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,850000,아이폰15 프로 256G 블랙,https://web.joongna.com/product/221210742,
219953497,2025-10-28,746,107,판매완료,Pro,128.0,,B,Unknown,720000,아이폰 15 Pro 128기가 딥퍼플 색상입니다,https://web.joongna.com/product/219953497,
221209422,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,820000,아이폰15프로 256 티타늄,https://web.joongna.com/product/221209422,
221207810,2025-10-28,746,107,판매완료,Pro,128.0,,B,Unknown,780000,아이폰15 PRO 화이트 티타늄 128GB,https://web.joongna.com/product/221207810,
221206033,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,950000,아이폰15 프로 256 내추럴 티타늄 팝니다.(리퍼),https://web.joongna.com/product/221206033,
221205897,2025-10-28,746,107,판매완료,Pro Max,256.0,,B,Unknown,900000,아이폰15프로맥스 256기기 딥블루 팝니다,https://web.joongna.com/product/221205897,
220307391,2025-10-28,746,107,판매완료,Normal,256.0,,B,Unknown,570000,아이폰 15 256 핑크색상,https://web.joongna.com/product/220307391,
221204171,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,780000,아이폰15프로 256기가 블랙 팔아요,https://web.joongna.com/product/221204171,
221203615,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,630000,아이폰 15 프로 256기가 화이트,https://web.joongna.com/product/221203615,
220949928,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,850000,아이폰 15 프로 256gb 화이트,https://web.joongna.com/product/220949928,
221202436,2025-10-28,746,107,판매완료,Pro Max,256.0,,A,A (Like New),960000,아이폰 15pro max 256GB (상태S급),https://web.joongna.com/product/221202436,
221197946,2025-10-28,746,107,판매완료,Pro,512.0,,B,Unknown,860000,아이폰 15 프로 화이트 512기가,https://web.joongna.com/product/221197946,
220682585,2025-10-28,746,107,판매완료,Pro,128.0,,A,A (Like New),830000,아이폰15프로 화이트티타늄 128G 리퍼 미사용 팝니다,https://web.joongna.com/product/220682585,
221184158,2025-10-28,746,107,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰 15프로맥스 512 스그,https://web.joongna.com/product/221184158,
221142250,2025-10-28,746,107,판매완료,Pro,256.0,,A,A (Like New),820000,아이폰 15프로 256 s급,https://web.joongna.com/product/221142250,
220745948,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,800000,아이폰 15 프로 내추럴 티타늄 256기가,https://web.joongna.com/product/220745948,
220709923,2025-10-28,746,107,판매완료,Pro,256.0,,B,Unknown,750000,아이폰 15 프로 256G 내추럴 티타늄,https://web.joongna.com/product/220709923,
220955516,2025-10-28,746,107,판매완료,Pro Max,256.0,,B,Unknown,930000,아이폰15 프로맥스 256기가 블랙,https://web.joongna.com/product/220955516,
221151495,2025-10-27,745,107,판매완료,Pro,1024.0,,B,Unknown,1150000,아이폰 15 프로 맥스 1TB,https://web.joongna.com/product/221151495,
221004725,2025-10-27,745,107,판매완료,Pro Max,512.0,,B,Unknown,1000000,아이폰15프로맥스512 애플케어플러스,https://web.joongna.com/product/221004725,
220807419,2025-10-27,745,107,판매완료,Pro,,,B,Unknown,850000,아이폰 15프로 블루,https://web.joongna.com/product/220807419,
220906823,2025-10-27,745,107,판매완료,Pro,128.0,,B,Unknown,800000,아이폰 15프로 128기가 네츄럴티타늄,https://web.joongna.com/product/220906823,
221169137,2025-10-27,745,107,판매완료,Pro Max,,,B,Unknown,1050000,아이폰15프로맥스 화이트 애케플,https://web.joongna.com/product/221169137,
221168050,2025-10-27,745,107,판매완료,Pro,,,B,Unknown,800000,아이폰15프로,https://web.joongna.com/product/221168050,
221143033,2025-10-27,745,107,판매완료,Pro,256.0,,B,Unknown,750000,아이폰15프로 맥스256GB 내츄럴 티타늄,https://web.joongna.com/product/221143033,
221144767,2025-10-27,745,107,판매완료,Normal,,,B,B/C (Used),490000,아이폰15 옐로우 A급 49만,https://web.joongna.com/product/221144767,
221131480,2025-10-27,745,107,판매완료,Pro Max,512.0,,B,Unknown,750000,아이폰 15프로맥스 512기가 화이트,https://web.joongna.com/product/221131480,
220226004,2025-10-27,745,107,판매완료,Normal,128.0,,B,Unknown,570000,아이폰15 핑크 128,https://web.joongna.com/product/220226004,
220672052,2025-10-26,744,107,판매완료,Pro,256.0,,B,Unknown,930000,아이폰 15 프로 256GB 화이트 / 특 A,https://web.joongna.com/product/220672052,
221143709,2025-10-26,744,107,판매완료,Pro Max,1024.0,,A,Unknown,1300000,아이폰 15프로맥스 1TB 블랙 리퍼 새제품 판매,https://web.joongna.com/product/221143709,
219803634,2025-10-26,744,107,판매완료,Pro Max,256.0,,A,A (Like New),900000,아이폰 15 프로맥스 256기가 s급,https://web.joongna.com/product/219803634,
221135760,2025-10-26,744,107,판매완료,Pro,256.0,,B,Unknown,800000,아이폰15pro 256gb,https://web.joongna.com/product/221135760,
221134460,2025-10-26,744,107,판매완료,Pro Max,256.0,,B,Unknown,900000,아이폰 15 프로맥스 256 애케플,https://web.joongna.com/product/221134460,
221133726,2025-10-26,744,107,판매완료,Pro,128.0,,B,Unknown,700000,아이폰 15프로 128 실버,https://web.joongna.com/product/221133726,
221130656,2025-10-26,744,107,판매완료,Pro,,,B,Unknown,770000,아이폰 15 Pro 내츄럴티타늄,https://web.joongna.com/product/221130656,
221128265,2025-10-26,744,107,판매완료,Normal,256.0,,B,Unknown,530000,아이폰 15 핑크 256G / 박스ㅇ,https://web.joongna.com/product/221128265,
220778364,2025-10-26,744,107,판매완료,Pro,512.0,,B,Unknown,790000,[북미판] 아이폰 15 프로 512GB 내추럴 티타늄,https://web.joongna.com/product/220778364,
221121474,2025-10-26,744,107,판매완료,Pro,512.0,,B,Unknown,850000,아이폰 15 Pro 블랙 512g,https://web.joongna.com/product/221121474,
221120310,2025-10-26,744,107,판매완료,Pro Max,256.0,,B,Unknown,958000,아이폰15프로맥스 256 화이트,https://web.joongna.com/product/221120310,
220706065,2025-10-26,744,107,판매완료,Plus,512.0,,B,Unknown,680000,아이폰 15 플러스 블랙 512gb 판매,https://web.joongna.com/product/220706065,
220906614,2025-10-26,744,107,판매완료,Pro,1024.0,,B,Unknown,990000,아이폰 15 프로 블랙 티타늄 1TB,https://web.joongna.com/product/220906614,
220828897,2025-10-26,744,107,판매완료,Normal,128.0,,B,Unknown,500000,아이폰 15 128기가 블루,https://web.joongna.com/product/220828897,
221063834,2025-10-25,743,107,판매완료,Normal,128.0,,B,Unknown,530000,아이폰 15 블루 128GB,https://web.joongna.com/product/221063834,
219979471,2025-10-25,743,107,판매완료,Pro,1024.0,,B,Unknown,1000000,아이폰 15프로 화이트티타늄 1테라 1tb,https://web.joongna.com/product/219979471,
221112000,2025-10-25,743,107,판매완료,Pro,128.0,,B,Unknown,750000,"아이폰 15 Pro 128GB 네추럴티타늄(박스,케이블",https://web.joongna.com/product/221112000,
221111489,2025-10-25,743,107,판매완료,Normal,256.0,,A,A (Like New),620000,아이폰 15 그린 256GB S급,https://web.joongna.com/product/221111489,
220569426,2025-10-25,743,107,판매완료,Pro,256.0,,B,Unknown,850000,아이폰15프로 256기가 화이트,https://web.joongna.com/product/220569426,
221105717,2025-10-25,743,107,판매완료,Pro,512.0,,B,Unknown,920000,아이폰 15 pro 실버 512GB,https://web.joongna.com/product/221105717,
221101758,2025-10-25,743,107,판매완료,Pro,256.0,,B,Unknown,840000,아이폰15 프로 256GB 블랙 판매,https://web.joongna.com/product/221101758,
221096314,2025-10-25,743,107,판매완료,Pro,128.0,,B,Unknown,690000,아이폰15프로 128기가,https://web.joongna.com/product/221096314,
221093854,2025-10-25,743,107,판매완료,Plus,128.0,,B,Unknown,500000,아이폰15플러스 128기가 그린(사용감 있음),https://web.joongna.com/product/221093854,
220595228,2025-10-25,743,107,판매완료,Pro Max,512.0,,B,B/C (Used),950000,아이폰15 프로맥스 내추럴 512G A급 풀박스 팝니다,https://web.joongna.com/product/220595228,
220115675,2025-10-25,743,107,판매완료,Normal,512.0,,B,Unknown,600000,[대전중고폰] 378135 아이폰15 핑크 512G,https://web.joongna.com/product/220115675,
220790104,2025-10-25,743,107,판매완료,Pro,1024.0,,B,Unknown,750000,아이폰 15프로 1테라 네츄럴 티타늄 미국직구,https://web.joongna.com/product/220790104,
221091405,2025-10-25,743,107,판매완료,Pro Max,256.0,,B,Unknown,560000,아이폰 15프로맥스 256gb [내용필독],https://web.joongna.com/product/221091405,
221047013,2025-10-25,743,107,판매완료,Pro,256.0,,B,Unknown,830000,아이폰15프로 256gb 티타늄화이트,https://web.joongna.com/product/221047013,
220818593,2025-10-25,743,107,판매완료,Pro Max,256.0,,B,Unknown,920000,아이폰15 프로맥스 블랙티타늄 256 애케플,https://web.joongna.com/product/220818593,
221089831,2025-10-25,743,107,판매완료,Pro,,,A,Unknown,880000,아이폰 15프로 티타늄(화이트) 리퍼새제품,https://web.joongna.com/product/221089831,
221078961,2025-10-24,742,107,판매완료,Pro,256.0,,B,Unknown,830000,아이폰 15프로 256 블랙,https://web.joongna.com/product/221078961,
220911220,2025-10-24,742,107,판매완료,Normal,,,B,Unknown,520000,아이폰15 블랙,https://web.joongna.com/product/220911220,
221068934,2025-10-24,742,107,판매완료,Pro,128.0,,B,Unknown,700000,아이폰 15pro 128기가 박스 미포함,https://web.joongna.com/product/221068934,
221067975,2025-10-24,742,107,판매완료,Pro,512.0,,B,Unknown,780000,아이폰 15 Pro 실버 512GB 홍콩수입입니다,https://web.joongna.com/product/221067975,
220986779,2025-10-24,742,107,판매완료,Pro,512.0,,B,Unknown,900000,아이폰 15 프로 512GB iphone 15 pro,https://web.joongna.com/product/220986779,
220145481,2025-10-24,742,107,판매완료,Normal,256.0,,A,A (Like New),650000,아이폰15 핑크 256GB S급,https://web.joongna.com/product/220145481,
220852013,2025-10-24,742,107,판매완료,Pro Max,1024.0,,A,Unknown,1260000,리퍼 단순사용) 아이폰15프로맥스 1테라 리퍼폰 판매,https://web.joongna.com/product/220852013,
221063323,2025-10-24,742,107,판매완료,Pro Max,,,A,A (Like New),1100000,아이폰 15프로맥스 리퍼 미사용,https://web.joongna.com/product/221063323,
221061670,2025-10-24,742,107,판매완료,Pro,512.0,,B,Unknown,850000,아이폰15pro프로 512GB,https://web.joongna.com/product/221061670,
221061437,2025-10-24,742,107,판매완료,Pro Max,512.0,,B,Unknown,940000,아이폰15 프로맥스 512기가 블랙,https://web.joongna.com/product/221061437,
221059349,2025-10-24,742,107,판매완료,Pro,256.0,,A,A (Like New),900000,아이폰 15 Pro 256 내추럴 리퍼미사용 애케플,https://web.joongna.com/product/221059349,
221057722,2025-10-24,742,107,판매완료,Pro,256.0,,B,Unknown,820000,아이폰 프로 15 256GB,https://web.joongna.com/product/221057722,
220497805,2025-10-24,742,107,판매완료,Pro,256.0,,B,B/C (Used),830000,아이폰 15 프로 256GB 내추럴 티타늄 A급 박스O,https://web.joongna.com/product/220497805,
221057071,2025-10-24,742,107,판매완료,Pro,256.0,,A,A (Like New),800000,아이폰15프로 256기가 티타늄 SS급,https://web.joongna.com/product/221057071,
220901203,2025-10-24,742,107,판매완료,Pro Max,512.0,,B,Unknown,1050000,아이폰 15 프로맥스 512g 화이트 무음 팝니다.,https://web.joongna.com/product/220901203,
221056526,2025-10-24,742,107,판매완료,Pro,512.0,,B,Unknown,880000,(8002)아이폰15프로 512 깨끗한기기 판매,https://web.joongna.com/product/221056526,
220705048,2025-10-24,742,107,판매완료,Pro,256.0,,B,Unknown,790000,아이폰15프로 256기가 팝니다,https://web.joongna.com/product/220705048,
220876895,2025-10-23,741,106,판매완료,Pro,256.0,,B,Unknown,700000,아이폰15 프로 256g 블루티타늄,https://web.joongna.com/product/220876895,
221044074,2025-10-23,741,106,판매완료,Pro,256.0,,B,Unknown,750000,아이폰15 프로 256 미국판,https://web.joongna.com/product/221044074,
220851594,2025-10-23,741,106,판매완료,Pro Max,256.0,,B,Unknown,800000,아이폰 15 Pro Max 256GB 화이트 자급제!,https://web.joongna.com/product/220851594,
220979740,2025-10-23,741,106,판매완료,Pro,1024.0,,B,Unknown,990000,아이폰15 Pro 1TB 내추럴티타늄,https://web.joongna.com/product/220979740,
220348444,2025-10-23,741,106,판매완료,Pro,128.0,,B,Unknown,700000,iPhone 15Pro 화이트 티타늄 128G 풀박스,https://web.joongna.com/product/220348444,
217739654,2025-10-23,741,106,판매완료,Pro Max,256.0,,B,B/C (Used),1010000,아이폰15프로맥스 256기가 무기스 무찍힘 상태최상 ^,https://web.joongna.com/product/217739654,
221034952,2025-10-23,741,106,판매완료,Pro,128.0,,B,Unknown,640000,아이폰15 프로 128,https://web.joongna.com/product/221034952,
220966418,2025-10-23,741,106,판매완료,Pro,128.0,,B,Unknown,750000,아이폰 15 Pro 128g 화이트 색상 판매합니다,https://web.joongna.com/product/220966418,
220786906,2025-10-23,741,106,판매완료,Normal,128.0,,B,Unknown,550000,아이폰 15 핑크 128GB,https://web.joongna.com/product/220786906,
220776445,2025-10-23,741,106,판매완료,Pro,1024.0,,A,Unknown,1250000,(리퍼새제품)아이폰 15 Pro 화이트 1TB (1테라,https://web.joongna.com/product/220776445,
220700070,2025-10-23,741,106,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰15 프로맥스 512G,https://web.joongna.com/product/220700070,
220974724,2025-10-23,741,106,판매완료,Pro Max,512.0,,B,Unknown,1050000,아이폰 15프로맥스 네츄럴티타늄 512기가,https://web.joongna.com/product/220974724,
221025314,2025-10-23,741,106,판매완료,Normal,128.0,,A,Unknown,710000,아이폰 15 핑크 128 리퍼새상품,https://web.joongna.com/product/221025314,
221022903,2025-10-23,741,106,판매완료,Pro,256.0,,B,Unknown,780000,아이폰 15프로 256기가 자급제 판매합니다,https://web.joongna.com/product/221022903,
221022881,2025-10-23,741,106,판매완료,Pro,512.0,,B,Unknown,1050000,아이폰 15 Pro 블랙 512G 애케플 팝니다.,https://web.joongna.com/product/221022881,
221022392,2025-10-23,741,106,판매완료,Pro Max,256.0,,B,Unknown,950000,아이폰15 pro max (15프로맥스) 256GB,https://web.joongna.com/product/221022392,
220710798,2025-10-23,741,106,판매완료,Pro Max,256.0,,B,Unknown,920000,아이폰15프로맥스 화이트 256GB,https://web.joongna.com/product/220710798,
220845631,2025-10-23,741,106,판매완료,Pro,512.0,,B,Unknown,1050000,아이폰15 프로 맥스 512기가 화이트 티타늄,https://web.joongna.com/product/220845631,
221020998,2025-10-23,741,106,판매완료,Normal,512.0,,B,Unknown,620000,(5708)아이폰15 512 판매,https://web.joongna.com/product/221020998,
221018408,2025-10-23,741,106,판매완료,Plus,,,B,Unknown,580000,아이폰15 + 애플케어플러스(-11.17.),https://web.joongna.com/product/221018408,
221015797,2025-10-23,741,106,판매완료,Pro,512.0,,B,Unknown,1050000,아이폰15프로 내추럴티타늄 512 리퍼 사이클1,https://web.joongna.com/product/221015797,
221003224,2025-10-23,741,106,판매완료,Normal,128.0,,B,Unknown,650000,급처) 아이폰 15 128GB,https://web.joongna.com/product/221003224,
221002621,2025-10-23,741,106,판매완료,Normal,128.0,,A,A (Like New),720000,리퍼 미사용)아이폰15 128기가 블랙,https://web.joongna.com/product/221002621,
221013576,2025-10-23,741,106,판매완료,Pro,256.0,,B,Unknown,750000,아이폰 15pro 블랙티타늄 256g 팝니다,https://web.joongna.com/product/221013576,
221011922,2025-10-23,741,106,판매완료,Pro Max,256.0,,B,Unknown,900000,아이폰15프로맥스 256 블랙티타늄,https://web.joongna.com/product/221011922,
221001718,2025-10-22,740,106,판매완료,Pro Max,256.0,,B,Unknown,990000,아이폰15 프로맥스 256gb 네추럴티타늄,https://web.joongna.com/product/221001718,
221000108,2025-10-22,740,106,판매완료,Normal,128.0,,B,Unknown,490000,아이폰15 128GB 그린 판매합니다.,https://web.joongna.com/product/221000108,
221000075,2025-10-22,740,106,판매완료,Pro,512.0,,B,Unknown,840000,아이폰 15 Pro 내츄럴 티타늄 512GB미국판 무음,https://web.joongna.com/product/221000075,
220876636,2025-10-22,740,106,판매완료,Pro Max,256.0,,A,Unknown,1080000,아이폰15프로맥스 리퍼 네츄럴티타늄256g,https://web.joongna.com/product/220876636,
220999501,2025-10-22,740,106,판매완료,Pro Max,512.0,,B,Unknown,950000,아이폰 15PRO MAX 512 팝니다,https://web.joongna.com/product/220999501,
220615211,2025-10-22,740,106,판매완료,Pro,256.0,,B,Unknown,800000,아이폰15프로 256 내추럴 티타늄,https://web.joongna.com/product/220615211,
220967053,2025-10-22,740,106,판매완료,Pro,256.0,,B,Unknown,750000,아이폰 15 pro 256gb +애케플,https://web.joongna.com/product/220967053,
220461598,2025-10-22,740,106,판매완료,Pro,128.0,,B,Unknown,760000,아이폰15프로 128g 자급제 (개인),https://web.joongna.com/product/220461598,
220998093,2025-10-22,740,106,판매완료,Plus,256.0,,B,Unknown,530000,아이폰15플러스 256G(화면멍)(기능이상무),https://web.joongna.com/product/220998093,
